OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,Sales,Profit,Salesperson,Channel
ORD01478,03-01-2025,North,Pen,Stationery,9,58783,529047,96301,Simran,Online
ORD01479,10-11-2025,North,Pen,Stationery,5,69728,348640,64090,Riya,Offline
ORD01480,16-12-2025,North,Cabinet,Furniture,5,34931,174655,21268,Neha,Offline
ORD01481,11-09-2025,North,Cabinet,Furniture,11,39040,429440,67540,Arjun,Offline
ORD01482,13-09-2025,West,Chair,Furniture,2,44927,89854,16971,Amit,Offline
ORD01483,08-04-2025,South,Pen,Stationery,11,24253,266783,39024,Simran,Online
ORD01484,12-11-2025,North,Cabinet,Furniture,11,40944,450384,55601,Arjun,Online
ORD01485,19-11-2025,West,Laptop,Electronics,8,18475,147800,19798,Arjun,Online
ORD01486,25-03-2025,North,Chair,Furniture,9,5836,52524,5885,Arjun,Online
ORD01487,10-01-2025,West,Printer,Electronics,13,44529,578877,122728,Neha,Offline
ORD01488,06-08-2025,West,Notebook,Stationery,11,50141,551551,93055,Neha,Offline
ORD01489,16-12-2025,East,Tablet,Electronics,12,60240,722880,149823,Karan,Online
ORD01490,27-05-2025,South,Laptop,Electronics,11,16571,182281,24208,Karan,Offline
ORD01491,26-11-2025,South,Laptop,Electronics,14,40329,564606,66970,Arjun,Online
ORD01492,27-06-2025,North,Marker,Stationery,5,4099,20495,4123,Arjun,Offline
ORD01493,21-10-2025,East,Marker,Stationery,7,58141,406987,37091,Riya,Online
ORD01494,03-05-2025,South,Tablet,Electronics,1,29272,29272,2752,Arjun,Online
ORD01495,22-02-2025,East,Chair,Furniture,2,58603,117206,23878,Karan,Offline
ORD01496,16-01-2025,North,Pen,Stationery,3,28281,84843,7154,Karan,Online
ORD01497,25-09-2025,South,Notebook,Stationery,3,40526,121578,16545,Neha,Online
ORD01498,27-01-2025,South,Tablet,Electronics,4,43093,172372,26722,Simran,Online
ORD01499,05-12-2025,East,Marker,Stationery,12,7651,91812,9013,Simran,Online
ORD01500,20-05-2025,West,Tablet,Electronics,4,8765,35060,3777,Simran,Online
ORD01501,01-01-2026,West,Desk,Furniture,15,24429,366435,33666,Karan,Offline
ORD01502,05-11-2025,South,Printer,Electronics,5,40779,203895,31160,Arjun,Online
ORD01503,22-07-2025,West,Tablet,Electronics,5,23998,119990,14250,Arjun,Offline
ORD01504,27-05-2025,East,Desk,Furniture,9,61002,549018,47362,Karan,Online
ORD01505,13-06-2025,East,Marker,Stationery,1,58223,58223,6611,Arjun,Offline
ORD01506,03-06-2025,West,Pen,Stationery,6,64587,387522,34764,Riya,Online
ORD01507,09-05-2025,East,Pen,Stationery,9,18611,167499,15426,Arjun,Offline
ORD01508,08-01-2025,South,Marker,Stationery,13,33840,439920,41877,Neha,Online
ORD01509,30-10-2025,South,Laptop,Electronics,7,59075,413525,54774,Riya,Online
ORD01510,05-08-2025,North,Laptop,Electronics,11,50618,556798,112414,Riya,Offline
ORD01511,03-04-2025,West,Laptop,Electronics,6,32011,192066,40224,Karan,Offline
ORD01512,04-12-2025,North,Desk,Furniture,2,62541,125082,24134,Arjun,Offline
ORD01513,17-09-2025,South,Notebook,Stationery,3,44836,134508,22164,Neha,Offline
ORD01514,30-06-2025,South,Chair,Furniture,5,7640,38200,5574,Arjun,Online
ORD01515,01-11-2025,North,Pen,Stationery,12,12019,144228,21612,Simran,Online
ORD01516,19-08-2025,East,Tablet,Electronics,1,64128,64128,9236,Karan,Online
ORD01517,27-05-2025,North,Printer,Electronics,5,40331,201655,28389,Neha,Offline
ORD01518,18-05-2025,West,Chair,Furniture,8,61008,488064,49901,Arjun,Offline
ORD01519,05-06-2025,North,Desk,Furniture,11,23477,258247,26026,Amit,Offline
ORD01520,04-11-2025,South,Chair,Furniture,11,17767,195437,20403,Riya,Offline
ORD01521,30-01-2025,West,Printer,Electronics,13,36839,478907,39778,Karan,Offline
ORD01522,30-07-2025,North,Pen,Stationery,2,15192,30384,5397,Arjun,Online
ORD01523,06-05-2025,South,Notebook,Stationery,14,45532,637448,130632,Riya,Offline
ORD01524,11-08-2025,South,Printer,Electronics,2,8948,17896,2362,Arjun,Online
ORD01525,15-01-2025,West,Desk,Furniture,6,47456,284736,48974,Neha,Online
ORD01526,05-02-2025,West,Chair,Furniture,1,9851,9851,1907,Riya,Offline
ORD01527,19-11-2025,West,Pen,Stationery,5,54849,274245,44554,Amit,Online
ORD01528,10-07-2025,South,Desk,Furniture,15,1910,28650,5968,Arjun,Offline
ORD01529,25-09-2025,East,Tablet,Electronics,14,35314,494396,102985,Karan,Offline
ORD01530,12-09-2025,South,Chair,Furniture,6,61732,370392,66224,Simran,Online
ORD01531,12-06-2025,South,Desk,Furniture,15,63266,948990,107518,Simran,Offline
ORD01532,09-02-2025,North,Pen,Stationery,15,60662,909930,117919,Karan,Online
ORD01533,02-10-2025,South,Desk,Furniture,6,42838,257028,30541,Karan,Online
ORD01534,12-02-2025,West,Pen,Stationery,2,30471,60942,5241,Arjun,Offline
ORD01535,20-01-2025,East,Marker,Stationery,5,61505,307525,61279,Amit,Online
ORD01536,08-01-2025,South,Phone,Electronics,9,45170,406530,86720,Neha,Offline
ORD01537,16-02-2025,East,Cabinet,Furniture,10,25813,258130,39241,Karan,Offline
ORD01538,24-08-2025,North,Cabinet,Furniture,7,25506,178542,31740,Riya,Offline
ORD01539,08-05-2025,South,Printer,Electronics,15,67287,1009305,96273,Amit,Online
ORD01540,10-09-2025,East,Cabinet,Furniture,5,69020,345100,74059,Neha,Online
ORD01541,08-06-2025,North,Chair,Furniture,9,68398,615582,96778,Neha,Online
ORD01542,07-05-2025,South,Cabinet,Furniture,1,11909,11909,1315,Riya,Online
ORD01543,25-11-2025,South,Cabinet,Furniture,6,67221,403326,41766,Amit,Offline
ORD01544,31-05-2025,West,Marker,Stationery,5,13385,66925,14368,Neha,Online
ORD01545,13-01-2025,West,Printer,Electronics,15,49752,746280,82842,Riya,Offline
ORD01546,28-04-2025,South,Marker,Stationery,6,6891,41346,4969,Riya,Offline
ORD01547,31-03-2025,South,Cabinet,Furniture,9,66369,597321,100003,Amit,Online
ORD01548,28-10-2025,South,Laptop,Electronics,15,34844,522660,73705,Karan,Online
ORD01549,19-05-2025,West,Tablet,Electronics,14,10714,149996,16032,Neha,Offline
ORD01550,25-06-2025,North,Pen,Stationery,1,21977,21977,4234,Amit,Offline
ORD01551,18-07-2025,East,Notebook,Stationery,13,62141,807833,65255,Arjun,Offline
ORD01552,19-02-2025,East,Marker,Stationery,12,22865,274380,58500,Simran,Online
ORD01553,20-12-2025,West,Cabinet,Furniture,13,38012,494156,66391,Neha,Online
ORD01554,18-02-2025,North,Desk,Furniture,4,46503,186012,29342,Neha,Offline
ORD01555,09-11-2025,East,Marker,Stationery,4,42898,171592,14280,Neha,Offline
ORD01556,25-09-2025,East,Printer,Electronics,5,52297,261485,41432,Riya,Online
ORD01557,23-07-2025,North,Desk,Furniture,12,19434,233208,51150,Neha,Offline
ORD01558,21-04-2025,North,Desk,Furniture,2,16716,33432,6184,Amit,Online
ORD01559,18-06-2025,South,Desk,Furniture,5,17392,86960,7393,Amit,Online
ORD01560,13-09-2025,South,Marker,Stationery,3,20284,60852,12296,Amit,Online
ORD01561,05-05-2025,South,Chair,Furniture,2,30440,60880,9794,Arjun,Offline
ORD01562,16-04-2025,North,Pen,Stationery,8,59800,478400,91826,Simran,Online
ORD01563,22-01-2025,South,Printer,Electronics,14,1660,23240,4507,Karan,Online
ORD01564,05-01-2025,West,Notebook,Stationery,4,64705,258820,28196,Arjun,Offline
ORD01565,03-02-2025,East,Phone,Electronics,10,61416,614160,116221,Amit,Offline
ORD01566,01-11-2025,South,Notebook,Stationery,5,37486,187430,28170,Riya,Online
ORD01567,28-02-2025,North,Pen,Stationery,3,18420,55260,8984,Simran,Online
ORD01568,01-05-2025,South,Chair,Furniture,11,25669,282359,50177,Karan,Online
ORD01569,06-04-2025,South,Tablet,Electronics,9,1806,16254,3217,Simran,Offline
ORD01570,02-05-2025,West,Chair,Furniture,6,40798,244788,45229,Simran,Offline
ORD01571,05-07-2025,East,Tablet,Electronics,7,62794,439558,62387,Karan,Online
ORD01572,21-08-2025,West,Chair,Furniture,4,53833,215332,23140,Riya,Offline
ORD01573,20-03-2025,East,Laptop,Electronics,5,36184,180920,22591,Simran,Offline
ORD01574,06-09-2025,South,Desk,Furniture,9,56970,512730,44279,Karan,Online
ORD01575,27-02-2025,East,Printer,Electronics,11,59389,653279,115523,Neha,Online
ORD01576,23-11-2025,East,Phone,Electronics,14,17270,241780,22929,Riya,Online
ORD01577,24-04-2025,South,Desk,Furniture,14,33824,473536,55477,Riya,Offline
ORD01578,30-03-2025,East,Desk,Furniture,5,28853,144265,31386,Karan,Online
ORD01579,15-03-2025,South,Pen,Stationery,1,32388,32388,3182,Neha,Offline
ORD01580,25-10-2025,North,Notebook,Stationery,2,47437,94874,8557,Amit,Offline
ORD01581,14-01-2025,South,Printer,Electronics,12,59632,715584,100891,Arjun,Online
ORD01582,08-05-2025,East,Cabinet,Furniture,1,1591,1591,295,Arjun,Offline
ORD01583,28-06-2025,East,Chair,Furniture,7,4144,29008,3809,Neha,Offline
ORD01584,27-01-2025,East,Marker,Stationery,11,68528,753808,91017,Simran,Offline
ORD01585,23-05-2025,North,Desk,Furniture,7,40736,285152,29522,Amit,Online
ORD01586,24-11-2025,South,Pen,Stationery,5,35150,175750,17982,Karan,Offline
ORD01587,24-10-2025,East,Notebook,Stationery,2,12409,24818,2362,Karan,Offline
ORD01588,20-10-2025,North,Phone,Electronics,12,12549,150588,21387,Arjun,Online
ORD01589,17-08-2025,North,Desk,Furniture,1,5915,5915,1021,Karan,Online
ORD01590,26-04-2025,West,Tablet,Electronics,1,7188,7188,1275,Amit,Online
ORD01591,23-02-2025,South,Printer,Electronics,13,40028,520364,72949,Karan,Online
ORD01592,29-06-2025,South,Marker,Stationery,8,53258,426064,65275,Arjun,Online
ORD01593,21-11-2025,North,Notebook,Stationery,3,17781,53343,5048,Karan,Online
ORD01594,16-01-2025,East,Marker,Stationery,2,3105,6210,1227,Arjun,Offline
ORD01595,06-03-2025,North,Tablet,Electronics,1,60379,60379,8150,Neha,Online
ORD01596,28-03-2025,East,Notebook,Stationery,13,3995,51935,4279,Karan,Online
ORD01597,14-10-2025,North,Notebook,Stationery,12,63963,767556,91416,Simran,Offline
ORD01598,19-07-2025,North,Chair,Furniture,5,5593,27965,3002,Amit,Online
ORD01599,07-09-2025,East,Printer,Electronics,11,27506,302566,58287,Amit,Offline
ORD01600,06-05-2025,East,Tablet,Electronics,9,64571,581139,97278,Riya,Offline
ORD01601,19-02-2025,North,Notebook,Stationery,6,25238,151428,25142,Neha,Offline
ORD01602,07-09-2025,West,Notebook,Stationery,14,27326,382564,63856,Karan,Online
ORD01603,04-07-2025,West,Marker,Stationery,9,20753,186777,27415,Simran,Online
ORD01604,04-09-2025,South,Phone,Electronics,3,55304,165912,13635,Karan,Offline
ORD01605,07-02-2025,South,Desk,Furniture,14,18617,260638,49052,Neha,Offline
ORD01606,16-11-2025,West,Cabinet,Furniture,15,39728,595920,92098,Riya,Offline
ORD01607,11-10-2025,West,Pen,Stationery,9,34280,308520,40011,Neha,Offline
ORD01608,16-04-2025,West,Chair,Furniture,8,14899,119192,14329,Neha,Offline
ORD01609,06-06-2025,East,Laptop,Electronics,15,311,4665,427,Amit,Online
ORD01610,30-10-2025,North,Chair,Furniture,14,3894,54516,8555,Riya,Online
ORD01611,25-06-2025,East,Marker,Stationery,11,14040,154440,24807,Neha,Online
ORD01612,12-08-2025,West,Laptop,Electronics,14,10685,149590,12613,Neha,Online
ORD01613,17-10-2025,West,Phone,Electronics,7,22390,156730,25383,Simran,Online
ORD01614,29-11-2025,South,Notebook,Stationery,13,56116,729508,98610,Arjun,Offline
ORD01615,17-08-2025,North,Chair,Furniture,14,511,7154,1104,Karan,Online
ORD01616,28-10-2025,West,Cabinet,Furniture,14,69464,972496,165145,Neha,Online
ORD01617,05-03-2025,South,Notebook,Stationery,10,44193,441930,51371,Arjun,Offline
ORD01618,11-01-2025,North,Chair,Furniture,1,27897,27897,2951,Simran,Offline
ORD01619,16-01-2025,North,Desk,Furniture,8,39040,312320,61592,Riya,Online
ORD01620,14-05-2025,West,Pen,Stationery,7,39733,278131,61094,Karan,Online
ORD01621,20-05-2025,West,Desk,Furniture,7,43665,305655,50882,Amit,Online
ORD01622,28-12-2025,East,Pen,Stationery,2,20355,40710,7936,Amit,Online
ORD01623,06-09-2025,North,Chair,Furniture,8,5207,41656,8246,Arjun,Offline
ORD01624,15-02-2025,North,Marker,Stationery,5,2888,14440,1455,Amit,Offline
ORD01625,01-05-2025,North,Desk,Furniture,5,11074,55370,7298,Neha,Online
ORD01626,12-12-2025,North,Printer,Electronics,12,9202,110424,13694,Arjun,Offline
ORD01627,23-08-2025,East,Printer,Electronics,1,6379,6379,1235,Karan,Online
ORD01628,06-08-2025,South,Chair,Furniture,1,13322,13322,2139,Arjun,Offline
ORD01629,06-02-2025,South,Notebook,Stationery,7,54741,383187,55455,Amit,Online
ORD01630,23-12-2025,North,Cabinet,Furniture,1,25189,25189,2560,Amit,Offline
ORD01631,25-05-2025,West,Laptop,Electronics,8,28371,226968,48953,Arjun,Online
ORD01632,22-01-2025,West,Chair,Furniture,12,69333,831996,76698,Riya,Offline
ORD01633,22-04-2025,West,Cabinet,Furniture,1,3480,3480,434,Neha,Offline
ORD01634,29-08-2025,South,Marker,Stationery,5,22305,111525,15772,Neha,Offline
ORD01635,19-12-2025,North,Phone,Electronics,11,20381,224191,23312,Amit,Online
ORD01636,07-04-2025,South,Marker,Stationery,8,57446,459568,45963,Riya,Online
ORD01637,02-12-2025,South,Pen,Stationery,4,21160,84640,10758,Karan,Online
ORD01638,07-12-2025,North,Laptop,Electronics,5,35882,179410,14616,Arjun,Offline
ORD01639,09-10-2025,South,Printer,Electronics,14,50525,707350,105206,Arjun,Offline
ORD01640,06-06-2025,North,Cabinet,Furniture,2,50446,100892,9577,Riya,Offline
ORD01641,26-11-2025,East,Marker,Stationery,9,15688,141192,25838,Simran,Offline
ORD01642,27-10-2025,North,Phone,Electronics,15,42225,633375,120678,Riya,Online
ORD01643,25-01-2025,South,Pen,Stationery,11,21717,238887,40214,Riya,Offline
ORD01644,06-06-2025,North,Pen,Stationery,8,52214,417712,67449,Neha,Offline
ORD01645,15-05-2025,East,Chair,Furniture,9,57806,520254,48326,Karan,Offline
ORD01646,18-07-2025,North,Chair,Furniture,12,1516,18192,2949,Amit,Online
ORD01647,25-07-2025,West,Notebook,Stationery,11,970,10670,2086,Neha,Offline
ORD01648,09-07-2025,West,Pen,Stationery,1,63973,63973,12205,Amit,Online
ORD01649,30-11-2025,West,Phone,Electronics,8,2061,16488,1520,Karan,Offline
ORD01650,09-05-2025,East,Cabinet,Furniture,5,35109,175545,18195,Karan,Offline
ORD01651,10-09-2025,North,Desk,Furniture,9,62067,558603,49415,Neha,Online
ORD01652,11-01-2025,East,Desk,Furniture,3,26217,78651,13816,Arjun,Online
ORD01653,03-06-2025,East,Printer,Electronics,7,66261,463827,78013,Neha,Offline
ORD01654,01-02-2025,West,Chair,Furniture,11,19826,218086,19480,Riya,Offline
ORD01655,31-12-2025,South,Chair,Furniture,14,59189,828646,177901,Arjun,Online
ORD01656,08-02-2025,North,Cabinet,Furniture,1,63081,63081,7392,Simran,Offline
ORD01657,20-10-2025,North,Chair,Furniture,5,51958,259790,48817,Simran,Online
ORD01658,18-09-2025,West,Cabinet,Furniture,13,60905,791765,139368,Simran,Offline
ORD01659,07-11-2025,South,Pen,Stationery,5,29635,148175,20515,Arjun,Online
ORD01660,17-12-2025,East,Desk,Furniture,11,5530,60830,12057,Simran,Online
ORD01661,13-08-2025,North,Marker,Stationery,1,35299,35299,6598,Karan,Online
ORD01662,25-08-2025,West,Notebook,Stationery,12,13787,165444,33213,Amit,Online
ORD01663,06-02-2025,West,Pen,Stationery,2,49585,99170,13904,Amit,Offline
ORD01664,18-06-2025,North,Notebook,Stationery,12,13575,162900,34147,Karan,Offline
ORD01665,29-04-2025,North,Laptop,Electronics,7,30206,211442,45559,Karan,Online
ORD01666,30-01-2025,North,Pen,Stationery,10,66111,661110,106179,Neha,Offline
ORD01667,02-12-2025,West,Notebook,Stationery,15,9781,146715,19385,Simran,Online
ORD01668,07-06-2025,North,Notebook,Stationery,1,39285,39285,8296,Amit,Offline
ORD01669,13-03-2025,East,Desk,Furniture,14,64173,898422,186653,Karan,Offline
ORD01670,18-08-2025,North,Desk,Furniture,15,51105,766575,63988,Neha,Online
ORD01671,17-03-2025,South,Marker,Stationery,3,54433,163299,14460,Simran,Offline
ORD01672,16-05-2025,South,Cabinet,Furniture,10,40656,406560,71903,Amit,Online
ORD01673,25-12-2025,North,Tablet,Electronics,3,55878,167634,20935,Riya,Offline
ORD01674,02-12-2025,North,Tablet,Electronics,2,50930,101860,9703,Neha,Online
ORD01675,24-10-2025,West,Notebook,Stationery,14,12927,180978,22003,Amit,Offline
ORD01676,09-05-2025,North,Marker,Stationery,15,27997,419955,67009,Neha,Online
ORD01677,25-09-2025,West,Pen,Stationery,4,65649,262596,24354,Arjun,Offline
ORD01678,02-02-2025,South,Cabinet,Furniture,10,27896,278960,30568,Neha,Offline
ORD01679,18-09-2025,West,Cabinet,Furniture,12,60084,721008,118584,Neha,Offline
ORD01680,03-10-2025,North,Laptop,Electronics,6,6668,40008,7031,Simran,Online
ORD01681,17-05-2025,West,Notebook,Stationery,15,67979,1019685,171432,Riya,Offline
ORD01682,07-12-2025,South,Cabinet,Furniture,5,67678,338390,45512,Riya,Online
ORD01683,18-09-2025,South,Cabinet,Furniture,9,35620,320580,65248,Amit,Offline
ORD01684,02-02-2025,North,Desk,Furniture,15,8011,120165,22726,Riya,Online
ORD01685,18-12-2025,West,Tablet,Electronics,12,49588,595056,60096,Arjun,Online
ORD01686,13-08-2025,North,Laptop,Electronics,14,10784,150976,25817,Neha,Offline
ORD01687,18-09-2025,South,Desk,Furniture,15,56867,853005,170904,Simran,Online
ORD01688,14-03-2025,East,Chair,Furniture,7,23777,166439,31809,Neha,Online
ORD01689,22-03-2025,East,Printer,Electronics,2,68992,137984,23329,Amit,Offline
ORD01690,22-05-2025,West,Phone,Electronics,1,17533,17533,2991,Amit,Offline
ORD01691,05-03-2025,North,Desk,Furniture,6,2119,12714,1078,Arjun,Offline
ORD01692,03-02-2025,North,Marker,Stationery,15,14559,218385,23775,Riya,Offline
ORD01693,13-07-2025,West,Marker,Stationery,7,41386,289702,38185,Amit,Online
ORD01694,13-09-2025,South,Tablet,Electronics,10,4602,46020,7031,Simran,Offline
ORD01695,07-06-2025,South,Pen,Stationery,11,46055,506605,68924,Karan,Online
ORD01696,01-11-2025,North,Printer,Electronics,5,37305,186525,31667,Riya,Online
ORD01697,01-09-2025,East,Cabinet,Furniture,6,45228,271368,22862,Simran,Offline
ORD01698,18-06-2025,South,Tablet,Electronics,12,48455,581460,127204,Karan,Offline
ORD01699,23-11-2025,South,Desk,Furniture,2,61096,122192,21741,Neha,Online
ORD01700,12-04-2025,West,Laptop,Electronics,7,61368,429576,80318,Amit,Online
ORD01701,15-01-2025,East,Desk,Furniture,6,17506,105036,16546,Karan,Offline
ORD01702,26-07-2025,North,Chair,Furniture,7,48573,340011,59824,Riya,Offline
ORD01703,03-04-2025,West,Cabinet,Furniture,14,49485,692790,121944,Neha,Online
ORD01704,15-09-2025,North,Laptop,Electronics,3,35265,105795,12580,Karan,Offline
ORD01705,16-09-2025,North,Tablet,Electronics,12,61432,737184,160078,Riya,Online
ORD01706,22-06-2025,East,Cabinet,Furniture,7,69396,485772,65394,Riya,Offline
ORD01707,24-07-2025,East,Notebook,Stationery,10,26612,266120,23373,Simran,Online
ORD01708,22-08-2025,North,Notebook,Stationery,12,69243,830916,170900,Neha,Online
ORD01709,16-11-2025,West,Chair,Furniture,9,20954,188586,37749,Arjun,Online
ORD01710,09-05-2025,South,Cabinet,Furniture,12,9080,108960,16160,Simran,Offline
ORD01711,12-12-2025,South,Marker,Stationery,8,55694,445552,44930,Neha,Offline
ORD01712,12-05-2025,West,Chair,Furniture,12,59729,716748,65863,Arjun,Online
ORD01713,20-04-2025,South,Tablet,Electronics,9,65172,586548,76767,Amit,Online
ORD01714,29-11-2025,North,Notebook,Stationery,2,39154,78308,8613,Neha,Online
ORD01715,11-04-2025,East,Desk,Furniture,2,37011,74022,14937,Riya,Offline
ORD01716,13-01-2025,West,Cabinet,Furniture,6,40925,245550,32778,Riya,Online
ORD01717,29-09-2025,West,Desk,Furniture,6,52620,315720,65005,Riya,Online
ORD01718,01-06-2025,East,Marker,Stationery,15,49984,749760,80740,Karan,Offline
ORD01719,16-06-2025,South,Chair,Furniture,12,63962,767544,168499,Karan,Offline
ORD01720,21-02-2025,South,Phone,Electronics,14,33949,475286,96969,Amit,Online
ORD01721,16-02-2025,West,Chair,Furniture,15,25360,380400,73421,Riya,Online
ORD01722,05-05-2025,South,Laptop,Electronics,12,35944,431328,60644,Riya,Online
ORD01723,04-04-2025,South,Laptop,Electronics,8,11708,93664,17714,Neha,Offline
ORD01724,31-10-2025,East,Printer,Electronics,7,6744,47208,9058,Riya,Online
ORD01725,11-08-2025,West,Marker,Stationery,6,69531,417186,57762,Neha,Offline
ORD01726,24-03-2025,North,Desk,Furniture,13,43727,568451,84036,Arjun,Online
ORD01727,23-03-2025,East,Tablet,Electronics,7,68805,481635,40830,Riya,Offline
ORD01728,11-02-2025,East,Pen,Stationery,6,7689,46134,7100,Arjun,Offline
ORD01729,12-08-2025,South,Printer,Electronics,12,41080,492960,100750,Neha,Offline
ORD01730,27-08-2025,South,Chair,Furniture,8,42952,343616,39541,Karan,Online
ORD01731,30-01-2025,East,Chair,Furniture,14,1120,15680,2808,Neha,Offline
